taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,Genome Completeness %,Genome Size   * assembled,Gene Count   * assembled,Scaffold Count   * assembled,Genome Bin Count   * assembled,CRISPR Count   * assembled,GC Count   * assembled,GC   * assembled,Coding Base Count   * assembled,Coding Base Count %   * assembled,Coding Base Count NP ,Coding Base Count NP % ,CDS Count   * assembled,CDS %   * assembled,RNA Count   * assembled,RNA %  * assembled,rRNA Count   * assembled,5S rRNA Count   * assembled,16S rRNA Count   * assembled,18S rRNA Count   * assembled,23S rRNA Count   * assembled,28S rRNA Count   * assembled,tRNA Count   * assembled,Other RNA Count   * assembled,Pseudo Genes Count ,Pseudo Genes % ,Unchar Count ,Unchar % ,Dubious Count,Dubious %,w/ Func Pred Count   * assembled,w/ Func Pred %   * assembled,w/o function prediction  * assembled,w/o function prediction %  * assembled,Orthologs Count,Orthologs %,Paralogs Count,Paralogs %,Obsolete Count ,Obsolete % ,Revised Count ,Revised % ,Fused Count ,Fused % ,Fusion Component Count ,Fusion component % ,COG Count   * assembled,COG %   * assembled,KOG Count ,KOG % ,Pfam Count   * assembled,Pfam %   * assembled,TIGRfam Count   * assembled,TIGRfam %   * assembled,Enzyme Count   * assembled,Enzyme %   * assembled,KEGG Count   * assembled,KEGG %   * assembled,Not KEGG Count   * assembled,Not KEGG %   * assembled,KO Count   * assembled,KO %   * assembled,Not KO Count   * assembled,Not KO %   * assembled,MetaCyc Count   * assembled,MetaCyc %   * assembled,Not MetaCyc Count   * assembled,Not MetaCyc %   * assembled,IMG Term Count ,IMG Term % ,IMG Pathwawy Count ,IMG Pathway % ,IMG Parts List Count ,IMG Parts List % ,MyIMG Annotation Count,MyIMG Annotation %,Signal Peptide Count ,Signal Peptide % ,Transmembrane Count ,Transmembrane % ,Horizontally Transferred Count,Horizontally Transferred %,Genome Property Count ,Genome Property % ,Ortholog Group Count,Paralog Group Count,COG Cluster Count   * assembled,KOG Cluster Count ,Pfam Cluster Count   * assembled,TIGRfam Cluster Count   * assembled,IMG Cluster Count,IMG Cluster %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,Biosynthetic Cluster Gene Count  * assembled,Biosynthetic Cluster Gene %  * assembled,Biosynthetic Cluster Count  * assembled,InterPro Count ,InterPro % 
2829022211,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Berkelbacteria bacterium DeMMO2_61,Argonne National Laboratory,2829022211,Candidatus Berkelbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,471001,589,101,0,0,220178,0.47,437891,92.97,437891,92.97,563,95.59,25,4.24,0,0,0,0,0,0,25,0,0,0,1,0.17,0,0,389,66.04,174,29.54,0,0,0,0,0,0,0,0,0,0,0,0,398,67.57,0,0,368,62.48,144,24.45,88,14.94,102,17.32,461,78.27,172,29.2,391,66.38,76,12.9,487,82.68,0,0,0,0,0,0,0,0,14,2.38,165,28.01,407,69.1,0,0,0,0,338,0,403,138,0,0,583,98.98,107,0,0,0,0,0
2829068877,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Ignavibacteria bacterium DeMMO3_9,Argonne National Laboratory,2829068877,Ignavibacteriae,Ignavibacteria,unclassified,unclassified,unclassified,unclassified,,3897877,3465,281,0,0,1895964,0.49,3421903,87.79,3421903,87.79,3404,98.24,56,1.62,1,0,1,0,0,0,46,9,0,0,5,0.14,0,0,2379,68.66,1025,29.58,0,0,0,0,0,0,0,0,0,0,0,0,2399,69.24,0,0,2516,72.61,1050,30.3,799,23.06,783,22.6,2621,75.64,1310,37.81,2094,60.43,691,19.94,2713,78.3,0,0,0,0,0,0,0,0,340,9.81,831,23.98,1932,55.76,0,0,0,0,1425,0,1718,786,0,0,3341,96.42,491,0,0,0,0,0
2829475045,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Anaerolineaceae bacterium DeMMO6_83,Argonne National Laboratory,2829475045,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unclassified,unclassified,,597230,700,120,0,0,268974,0.45,550995,92.26,550995,92.26,683,97.57,14,2,0,0,0,0,0,0,14,0,0,0,3,0.43,0,0,524,74.86,159,22.71,0,0,0,0,0,0,0,0,0,0,0,0,535,76.43,0,0,517,73.86,187,26.71,137,19.57,149,21.29,534,76.29,248,35.43,435,62.14,120,17.14,563,80.43,0,0,0,0,0,0,0,0,26,3.71,150,21.43,146,20.86,0,0,0,0,415,0,484,172,0,0,689,98.43,131,0,0,0,0,0
2829097930,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Zixibacteria bacterium DeMMO3_21,Argonne National Laboratory,2829097930,candidate division Zixibacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,3125420,2888,263,0,0,1674866,0.54,2771552,88.68,2771552,88.68,2837,98.23,47,1.63,1,0,1,0,0,0,43,3,0,0,4,0.14,0,0,1854,64.2,983,34.04,0,0,0,0,0,0,0,0,0,0,0,0,1897,65.69,0,0,2026,70.15,791,27.39,543,18.8,589,20.39,2248,77.84,1010,34.97,1827,63.26,467,16.17,2370,82.06,0,0,0,0,0,0,0,0,317,10.98,843,29.19,2203,76.28,0,0,0,0,1235,0,1479,650,0,0,2745,95.05,432,0,0,0,0,0
2828946574,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Ignavibacteriaceae bacterium DeMMO2_18,Argonne National Laboratory,2828946574,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,unclassified,unclassified,,2534016,2532,304,0,0,931575,0.37,2338171,92.27,2338171,92.27,2500,98.74,30,1.18,1,0,1,0,0,0,23,6,0,0,2,0.08,0,0,1775,70.1,725,28.63,0,0,0,0,0,0,0,0,0,0,0,0,1809,71.45,0,0,1847,72.95,805,31.79,560,22.12,549,21.68,1951,77.05,947,37.4,1553,61.33,477,18.84,2023,79.9,0,0,0,0,0,0,0,0,200,7.9,600,23.7,721,28.48,0,0,0,0,1164,0,1423,605,0,0,2486,98.18,368,0,0,0,0,0
2829468566,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Anaerolineaceae bacterium DeMMO6_87,Argonne National Laboratory,2829468566,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unclassified,unclassified,,888559,1049,248,0,0,440660,0.5,818943,92.17,818943,92.17,1035,98.67,8,0.76,0,0,0,0,0,0,8,0,0,0,6,0.57,0,0,755,71.97,280,26.69,0,0,0,0,0,0,0,0,0,0,0,0,765,72.93,0,0,768,73.21,233,22.21,166,15.82,196,18.68,839,79.98,341,32.51,694,66.16,155,14.78,880,83.89,0,0,0,0,0,0,0,0,50,4.77,336,32.03,265,25.26,0,0,0,0,577,0,679,208,0,0,1023,97.52,252,0,0,0,0,0
2830757525,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Anaerolineales bacterium DeMMO6_56,Argonne National Laboratory,2830757525,Chloroflexi,Anaerolineae,Anaerolineales,unclassified,unclassified,unclassified,,3929570,3667,122,0,0,2072510,0.53,3627341,92.31,3627341,92.31,3608,98.39,51,1.39,2,0,2,0,0,0,48,1,0,0,8,0.22,0,0,2604,71.01,1004,27.38,0,0,0,0,0,0,0,0,0,0,0,0,2649,72.24,0,0,2730,74.45,758,20.67,711,19.39,745,20.32,2863,78.07,1307,35.64,2301,62.75,628,17.13,2980,81.27,0,0,0,0,0,0,0,0,191,5.21,1075,29.32,1779,48.51,0,0,0,0,1268,0,1526,545,0,0,3646,99.43,244,0,0,0,0,0
2829223027,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Parcubacteria bacterium DeMMO4_22,Argonne National Laboratory,2829223027,Candidatus Parcubacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,537408,599,99,0,0,195416,0.36,479937,89.31,479937,89.31,575,95.99,23,3.84,1,0,0,0,1,0,20,2,0,0,1,0.17,0,0,437,72.95,138,23.04,0,0,0,0,0,0,0,0,0,0,0,0,440,73.46,0,0,436,72.79,219,36.56,112,18.7,156,26.04,419,69.95,246,41.07,329,54.92,95,15.86,480,80.13,0,0,0,0,0,0,0,0,5,0.83,165,27.55,472,78.8,0,0,0,0,384,0,497,212,0,0,589,98.33,111,0,0,0,0,0
2829118189,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Deltaproteobacteria bacterium DeMMO3_31,Argonne National Laboratory,2829118189,Proteobacteria,Deltaproteobacteria,unclassified,unclassified,unclassified,unclassified,,1777846,1953,340,0,0,784496,0.44,1616572,90.93,1616572,90.93,1923,98.46,29,1.48,0,0,0,0,0,0,28,0,0,0,1,0.05,0,0,1523,77.98,400,20.48,0,0,0,0,0,0,0,0,0,0,0,0,1572,80.49,0,0,1545,79.11,601,30.77,442,22.63,487,24.94,1436,73.53,799,40.91,1124,57.55,404,20.69,1519,77.78,0,0,0,0,0,0,0,0,83,4.25,421,21.56,568,29.08,0,0,0,0,1049,0,1176,515,0,0,1900,97.29,383,0,0,0,0,0
2828829079,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium DeMMO1_22,Argonne National Laboratory,2828829079,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,253957,350,64,0,0,99674,0.39,230166,90.63,230166,90.63,329,94,21,6,4,1,1,0,2,0,17,0,0,0,0,0,0,0,220,62.86,109,31.14,0,0,0,0,0,0,0,0,0,0,0,0,220,62.86,0,0,215,61.43,81,23.14,42,12,73,20.86,256,73.14,102,29.14,227,64.86,39,11.14,290,82.86,0,0,0,0,0,0,0,0,3,0.86,59,16.86,241,68.86,0,0,0,0,184,0,248,78,0,0,341,97.43,65,0,0,0,0,0
2829020781,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO2_59,Argonne National Laboratory,2829020781,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,794497,840,22,0,0,325069,0.41,739581,93.09,739581,93.09,814,96.9,22,2.62,0,0,0,0,0,0,21,0,0,0,4,0.48,0,0,670,79.76,144,17.14,0,0,0,0,0,0,0,0,0,0,0,0,687,81.79,0,0,673,80.12,333,39.64,230,27.38,275,32.74,539,64.17,395,47.02,419,49.88,214,25.48,600,71.43,0,0,0,0,0,0,0,0,30,3.57,219,26.07,691,82.26,0,0,0,0,563,0,688,309,0,0,839,99.88,39,0,0,0,0,0
2829265538,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Ignavibacterium sp. DeMMO5_6,Argonne National Laboratory,2829265538,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,unclassified,,3261115,3083,301,0,0,1128244,0.35,3032051,92.98,3032051,92.98,3036,98.48,43,1.39,2,1,0,0,1,0,38,3,0,0,4,0.13,0,0,2190,71.03,846,27.44,0,0,0,0,0,0,0,0,0,0,0,0,2214,71.81,0,0,2303,74.7,1043,33.83,720,23.35,715,23.19,2321,75.28,1215,39.41,1821,59.07,618,20.05,2418,78.43,0,0,0,0,0,0,0,0,232,7.53,777,25.2,197,6.39,0,0,0,0,1388,0,1648,746,0,0,3028,98.22,350,0,0,0,0,0
2830646608,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pyrinomonadaceae bacterium Service_water_58,Argonne National Laboratory,2830646608,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,unclassified,unclassified,,2163425,2518,506,0,0,1205671,0.56,1915269,88.53,1915269,88.53,2479,98.45,34,1.35,1,1,0,0,0,0,32,1,0,0,5,0.2,0,0,1625,64.54,854,33.92,0,0,0,0,0,0,0,0,0,0,0,0,1630,64.73,0,0,1637,65.01,549,21.8,393,15.61,367,14.58,2112,83.88,648,25.73,1831,72.72,342,13.58,2137,84.87,0,0,0,0,0,0,0,0,208,8.26,557,22.12,1056,41.94,0,0,0,0,1056,0,1231,456,0,0,2395,95.12,533,0,0,0,0,0
2830711996,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Berkelbacteria bacterium White_creek_12,Argonne National Laboratory,2830711996,Candidatus Berkelbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,803317,964,115,0,0,405666,0.5,730352,90.92,730352,90.92,926,96.06,38,3.94,2,1,0,0,1,0,34,2,0,0,0,0,0,0,564,58.51,362,37.55,0,0,0,0,0,0,0,0,0,0,0,0,577,59.85,0,0,542,56.22,206,21.37,118,12.24,142,14.73,784,81.33,255,26.45,671,69.61,98,10.17,828,85.89,0,0,0,0,0,0,0,0,29,3.01,260,26.97,574,59.54,0,0,0,0,464,0,539,192,0,0,942,97.72,132,0,0,0,0,0
2830502143,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Elusimicrobia bacterium DeMMO3_73,Argonne National Laboratory,2830502143,Elusimicrobia,unclassified,unclassified,unclassified,unclassified,unclassified,,1314482,1409,313,0,0,867614,0.66,1234529,93.92,1234529,93.92,1385,98.3,21,1.49,1,0,1,0,0,0,19,1,0,0,3,0.21,0,0,879,62.38,506,35.91,0,0,0,0,0,0,0,0,0,0,0,0,900,63.88,0,0,905,64.23,282,20.01,179,12.7,194,13.77,1191,84.53,364,25.83,1021,72.46,154,10.93,1231,87.37,0,0,0,0,0,0,0,0,165,11.71,305,21.65,822,58.34,0,0,0,0,627,0,742,246,0,0,1372,97.37,315,0,0,0,0,0
2828901765,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Thiothrix sp. DeMMO2_1,Argonne National Laboratory,2828901765,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,unclassified,,3722790,3809,74,0,0,1886183,0.51,3468390,93.17,3468390,93.17,3750,98.45,54,1.42,0,0,0,0,0,0,50,0,0,0,5,0.13,0,0,2661,69.86,1089,28.59,0,0,0,0,0,0,0,0,0,0,0,0,2728,71.62,0,0,2866,75.24,1197,31.43,889,23.34,922,24.21,2828,74.25,1735,45.55,2015,52.9,754,19.8,2996,78.66,0,0,0,0,0,0,0,0,405,10.63,880,23.1,526,13.81,0,0,0,0,1710,0,2055,1018,0,0,3801,99.79,176,0,0,0,0,0
2829144959,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Microgenomates bacterium DeMMO3_50,Argonne National Laboratory,2829144959,Candidatus Microgenomates,unclassified,unclassified,unclassified,unclassified,unclassified,,1143613,1348,81,0,0,473149,0.41,1063303,92.98,1063303,92.98,1291,95.77,56,4.15,5,1,0,0,4,0,49,2,0,0,1,0.07,0,0,834,61.87,457,33.9,0,0,0,0,0,0,0,0,0,0,0,0,854,63.35,0,0,858,63.65,290,21.51,187,13.87,218,16.17,1073,79.6,382,28.34,909,67.43,168,12.46,1123,83.31,0,0,0,0,0,0,0,0,11,0.82,383,28.41,936,69.44,0,0,0,0,583,0,684,254,0,0,1341,99.48,105,0,0,0,0,0
2828986848,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Kuenenbacteria bacterium DeMMO2_41,Argonne National Laboratory,2828986848,Candidatus Kuenenbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,523205,509,84,0,0,139601,0.27,438215,83.76,438215,83.76,487,95.68,22,4.32,2,1,0,0,1,0,20,0,0,0,0,0,0,0,384,75.44,103,20.24,0,0,0,0,0,0,0,0,0,0,0,0,392,77.01,0,0,368,72.3,213,41.85,105,20.63,143,28.09,344,67.58,232,45.58,255,50.1,89,17.49,398,78.19,0,0,0,0,0,0,0,0,1,0.2,134,26.33,402,78.98,0,0,0,0,364,0,464,207,0,0,474,93.12,110,0,0,0,0,0
2829040946,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Eisenbacteria bacterium DeMMO2_79,Argonne National Laboratory,2829040946,Candidatus Eisenbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,1130591,1218,338,0,0,730160,0.65,1020270,90.24,1020270,90.24,1203,98.77,13,1.07,0,0,0,0,0,0,11,0,0,0,2,0.16,0,0,782,64.2,421,34.56,0,0,0,0,0,0,0,0,0,0,0,0,791,64.94,0,0,824,67.65,296,24.3,160,13.14,178,14.61,1025,84.15,321,26.35,882,72.41,144,11.82,1059,86.95,0,0,0,0,0,0,0,0,85,6.98,293,24.06,965,79.23,0,0,0,0,572,0,702,229,0,0,1146,94.09,333,0,0,0,0,0
2829142807,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Elusimicrobia bacterium DeMMO3_49,Argonne National Laboratory,2829142807,Elusimicrobia,unclassified,unclassified,unclassified,unclassified,unclassified,,2029011,2151,268,0,0,1306049,0.64,1816794,89.54,1816794,89.54,2108,98,33,1.53,0,0,0,0,0,0,27,0,0,0,10,0.46,0,0,1558,72.43,550,25.57,0,0,0,0,0,0,0,0,0,0,0,0,1565,72.76,0,0,1591,73.97,604,28.08,420,19.53,442,20.55,1666,77.45,801,37.24,1307,60.76,375,17.43,1733,80.57,0,0,0,0,0,0,0,0,39,1.81,508,23.62,1785,82.98,0,0,0,0,1004,0,1167,505,0,0,2088,97.07,343,0,0,0,0,0
2829262958,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Actinobacteria bacterium DeMMO5_5,Argonne National Laboratory,2829262958,Actinobacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,2510360,2579,214,0,0,1546839,0.62,2300421,91.64,2300421,91.64,2509,97.29,60,2.33,3,1,1,0,1,0,53,4,0,0,10,0.39,0,0,1885,73.09,624,24.2,0,0,0,0,0,0,0,0,0,0,0,0,1944,75.38,0,0,1959,75.96,725,28.11,554,21.48,592,22.95,1917,74.33,932,36.14,1577,61.15,496,19.23,2013,78.05,0,0,0,0,0,0,0,0,86,3.33,569,22.06,1628,63.13,0,0,0,0,1153,0,1383,613,0,0,2562,99.34,282,0,0,0,0,0
2830658815,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Betaproteobacteria bacterium Service_water_63,Argonne National Laboratory,2830658815,Proteobacteria,Betaproteobacteria,unclassified,unclassified,unclassified,unclassified,,2184960,2476,316,0,0,1353804,0.62,1978788,90.56,1978788,90.56,2451,98.99,22,0.89,1,0,1,0,0,0,15,6,0,0,3,0.12,0,0,1999,80.74,452,18.26,0,0,0,0,0,0,0,0,0,0,0,0,2065,83.4,0,0,2014,81.34,631,25.48,525,21.2,599,24.19,1852,74.8,976,39.42,1475,59.57,461,18.62,1990,80.37,0,0,0,0,0,0,0,0,259,10.46,527,21.28,602,24.31,0,0,0,0,1096,0,1247,534,0,0,2448,98.87,373,0,0,0,0,0
2829035783,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Nitrospira bacterium DeMMO2_73,Argonne National Laboratory,2829035783,Nitrospirae,Nitrospira,unclassified,unclassified,unclassified,unclassified,,1110874,1208,196,0,0,486245,0.44,987459,88.89,987459,88.89,1189,98.43,16,1.32,0,0,0,0,0,0,14,0,0,0,3,0.25,0,0,859,71.11,330,27.32,0,0,0,0,0,0,0,0,0,0,0,0,877,72.6,0,0,877,72.6,343,28.39,212,17.55,253,20.94,936,77.48,437,36.18,752,62.25,184,15.23,1005,83.2,0,0,0,0,0,0,0,0,56,4.64,303,25.08,662,54.8,0,0,0,0,665,0,809,305,0,0,1173,97.1,225,0,0,0,0,0
2829345940,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO6_4,Argonne National Laboratory,2829345940,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,7542699,6595,206,0,0,3745401,0.5,6613569,87.68,6613569,87.68,6534,99.08,57,0.86,3,1,1,0,1,0,44,10,0,0,4,0.06,0,0,4087,61.97,2447,37.1,0,0,0,0,0,0,0,0,0,0,0,0,4166,63.17,0,0,4436,67.26,1388,21.05,946,14.34,968,14.68,5566,84.4,1743,26.43,4791,72.65,809,12.27,5725,86.81,0,0,0,0,0,0,0,0,506,7.67,1687,25.58,5302,80.39,0,0,0,0,1739,0,2050,855,0,0,6430,97.5,871,0,0,0,0,0
2829449937,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Dehalococcoidales bacterium DeMMO6_37,Argonne National Laboratory,2829449937,Chloroflexi,Dehalococcoidia,Dehalococcoidales,unclassified,unclassified,unclassified,,1368447,1609,234,0,0,783710,0.57,1249453,91.3,1249453,91.3,1562,97.08,42,2.61,1,0,1,0,0,0,39,2,0,0,5,0.31,0,0,1224,76.07,338,21.01,0,0,0,0,0,0,0,0,0,0,0,0,1249,77.63,0,0,1235,76.76,494,30.7,404,25.11,436,27.1,1126,69.98,681,42.32,881,54.75,369,22.93,1193,74.15,0,0,0,0,0,0,0,0,43,2.67,314,19.52,718,44.62,0,0,0,0,889,0,1042,443,0,0,1589,98.76,259,0,0,0,0,0
2829161542,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Actinobacteria bacterium DeMMO3_60,Argonne National Laboratory,2829161542,Actinobacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,2042358,2240,448,0,0,1293738,0.63,1835052,89.85,1835052,89.85,2205,98.44,34,1.52,0,0,0,0,0,0,31,0,0,0,1,0.04,0,0,1562,69.73,643,28.71,0,0,0,0,0,0,0,0,0,0,0,0,1612,71.96,0,0,1573,70.22,419,18.71,342,15.27,352,15.71,1853,82.72,610,27.23,1595,71.21,308,13.75,1897,84.69,0,0,0,0,0,0,0,0,89,3.97,517,23.08,1396,62.32,0,0,0,0,884,0,977,331,0,0,2179,97.28,484,0,0,0,0,0
2829127185,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Uhrbacteria bacterium DeMMO3_36,Argonne National Laboratory,2829127185,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,1328702,1391,105,0,0,562640,0.42,1134474,85.38,1134474,85.38,1338,96.19,52,3.74,3,1,1,0,1,0,48,1,0,0,1,0.07,0,0,777,55.86,561,40.33,0,0,0,0,0,0,0,0,0,0,0,0,803,57.73,0,0,793,57.01,314,22.57,200,14.38,227,16.32,1111,79.87,410,29.48,928,66.71,172,12.37,1166,83.82,0,0,0,0,0,0,0,0,50,3.59,329,23.65,879,63.19,0,0,0,0,602,0,732,289,0,0,1362,97.92,179,0,0,0,0,0
2829363819,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Actinobacteria bacterium DeMMO6_8,Argonne National Laboratory,2829363819,Actinobacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,3923156,3584,167,0,0,2393712,0.61,3416861,87.09,3416861,87.09,3510,97.94,61,1.7,4,1,1,0,2,0,53,4,0,0,13,0.36,0,0,2605,72.68,905,25.25,0,0,0,0,0,0,0,0,0,0,0,0,2696,75.22,0,0,2756,76.9,837,23.35,783,21.85,781,21.79,2729,76.14,1282,35.77,2228,62.17,698,19.48,2812,78.46,0,0,0,0,0,0,0,0,128,3.57,828,23.1,2280,63.62,0,0,0,0,1299,0,1511,653,0,0,3478,97.04,503,0,0,0,0,0
2829334367,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium DeMMO5_43,Argonne National Laboratory,2829334367,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,368027,496,95,0,0,138873,0.38,340917,92.63,340917,92.63,472,95.16,24,4.84,0,0,0,0,0,0,23,0,0,0,0,0,0,0,352,70.97,120,24.19,0,0,0,0,0,0,0,0,0,0,0,0,356,71.77,0,0,325,65.52,136,27.42,85,17.14,90,18.15,382,77.02,165,33.27,307,61.9,71,14.31,401,80.85,0,0,0,0,0,0,0,0,4,0.81,113,22.78,381,76.81,0,0,0,0,282,0,342,125,0,0,491,98.99,98,0,0,0,0,0
2829205570,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Aquabacterium sp. DeMMO4_12,Argonne National Laboratory,2829205570,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified,Aquabacterium,unclassified,,2593327,2728,389,0,0,1739411,0.67,2400727,92.57,2400727,92.57,2677,98.13,42,1.54,0,0,0,0,0,0,39,0,0,0,9,0.33,0,0,2160,79.18,517,18.95,0,0,0,0,0,0,0,0,0,0,0,0,2219,81.34,0,0,2274,83.36,864,31.67,627,22.98,703,25.77,1974,72.36,1248,45.75,1429,52.38,547,20.05,2130,78.08,0,0,0,0,0,0,0,0,227,8.32,589,21.59,45,1.65,0,0,0,0,1307,0,1545,666,0,0,2703,99.08,425,0,0,0,0,0
2830719218,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pseudorhodobacter sp. White_creek_17,Argonne National Laboratory,2830719218,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,unclassified,,1465073,1833,338,0,0,852259,0.58,1344276,91.75,1344276,91.75,1805,98.47,23,1.25,0,0,0,0,0,0,22,0,0,0,5,0.27,0,0,1287,70.21,518,28.26,0,0,0,0,0,0,0,0,0,0,0,0,1333,72.72,0,0,1334,72.78,443,24.17,377,20.57,438,23.9,1367,74.58,709,38.68,1096,59.79,336,18.33,1469,80.14,0,0,0,0,0,0,0,0,114,6.22,342,18.66,96,5.24,0,0,0,0,977,0,1127,426,0,0,1805,98.47,361,0,0,0,0,0
2830557039,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Gammaproteobacteria bacterium Service_water_14,Argonne National Laboratory,2830557039,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,unclassified,unclassified,,2521959,2400,150,0,0,950127,0.38,2262811,89.72,2262811,89.72,2352,98,45,1.88,1,0,1,0,0,0,39,5,0,0,3,0.13,0,0,1789,74.54,563,23.46,0,0,0,0,0,0,0,0,0,0,0,0,1848,77,0,0,1855,77.29,794,33.08,623,25.96,655,27.29,1697,70.71,1154,48.08,1198,49.92,534,22.25,1818,75.75,0,0,0,0,0,0,0,0,192,8,565,23.54,354,14.75,0,0,0,0,1238,0,1459,703,0,0,2345,97.71,283,0,0,0,0,0
2830706551,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium White_creek_9,Argonne National Laboratory,2830706551,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,1681322,1729,307,0,0,923568,0.55,1589969,94.57,1589969,94.57,1688,97.63,38,2.2,3,1,1,0,1,0,33,2,0,0,3,0.17,0,0,1237,71.54,451,26.08,0,0,0,0,0,0,0,0,0,0,0,0,1253,72.47,0,0,1241,71.78,538,31.12,382,22.09,408,23.6,1280,74.03,629,36.38,1059,61.25,338,19.55,1350,78.08,0,0,0,0,0,0,0,0,123,7.11,431,24.93,1330,76.92,0,0,0,0,942,0,1073,476,0,0,1688,97.63,294,0,0,0,0,0
2830500828,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Desantisbacteria bacterium DeMMO3_71,Argonne National Laboratory,2830500828,Candidatus Desantisbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,720146,598,196,0,0,282281,0.39,631261,87.66,631261,87.66,592,99,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,462,77.26,130,21.74,0,0,0,0,0,0,0,0,0,0,0,0,477,79.77,0,0,480,80.27,271,45.32,163,27.26,208,34.78,384,64.21,307,51.34,285,47.66,146,24.41,446,74.58,0,0,0,0,0,0,0,0,17,2.84,156,26.09,508,84.95,0,0,0,0,428,0,594,253,0,0,554,92.64,168,0,0,0,0,0
